"","metodologia","mse","accuracy","n","seed"
"150","Lasso mod",106.789243981341,0.7,1226,19
"151","Naive",110.906084680292,0.2,200,19
"152","Oracle",103.280034132451,1,920,19
"153","Lasso",61.0713996390908,0.78,1415,20
"154","Ada Lasso",65.5067942377558,0.8,Inf,20
"155","Local prior",60.949470183273,0.84,6133,20
"156","Non local",65.5067942377558,0.8,Inf,20
"157","Ada mod",63.6594577486685,0.74,1840,20
"158","Lasso mod",63.5558451055685,0.76,4600,20
"159","Naive",71.5785939793718,0.2,200,20
"160","Oracle",60.4557637059433,1,968,20
"161","Lasso",105.972414702564,0.76,1226,21
"162","Ada Lasso",108.438975984148,0.84,6133,21
"163","Local prior",108.488637901486,0.82,4600,21
"164","Non local",111.775455477881,0.8,Inf,21
"165","Ada mod",105.340868743499,0.64,1082,21
"166","Lasso mod",104.334855115236,0.68,1415,21
"167","Naive",114.037352204293,0.2,200,21
"168","Oracle",103.364544893419,1,968,21
"169","Lasso",75.8428488191458,0.84,3066,22
"170","Ada Lasso",76.1818181140353,0.84,6133,22
"171","Local prior",76.4155486100385,0.82,18400,22
"172","Non local",77.4200344884887,0.82,18400,22
"173","Ada mod",75.7855431387321,0.82,4600,22
"174","Lasso mod",76.306974336842,0.84,9200,22
"175","Naive",87.3358160392026,0.2,200,22
"176","Oracle",73.0984978800105,1,1533,22
"177","Lasso",31.8768878119623,0.82,1226,23
"178","Ada Lasso",32.4871784798877,0.8,1840,23
"179","Local prior",32.8957088398882,0.78,18400,23
"180","Non local",33.3268759968969,0.8,Inf,23
"181","Ada mod",31.615191478168,0.82,1840,23
"182","Lasso mod",32.8858923031428,0.8,9200,23
"183","Naive",35.3020728091859,0.2,200,23
"184","Oracle",31.0699551361593,1,968,23
"185","Lasso",29.8682374285267,0.8,Inf,24
"186","Ada Lasso",29.8682374285267,0.8,Inf,24
"187","Local prior",29.5521521923045,0.78,6133,24
"188","Non local",29.8682374285267,0.8,Inf,24
"189","Ada mod",29.4130320209485,0.7,2628,24
"190","Lasso mod",29.8682374285267,0.8,Inf,24
"191","Naive",29.9525008548366,0.2,200,24
"192","Oracle",26.9054698930626,1,1022,24
"193","Lasso",131.952258853246,0.68,1314,25
"194","Ada Lasso",134.098354392905,0.8,9200,25
"195","Local prior",134.098354392905,0.8,9200,25
"196","Non local",134.269288628464,0.82,18400,25
"197","Ada mod",132.354507203956,0.7,1533,25
"198","Lasso mod",133.583632534817,0.78,6133,25
"199","Naive",139.754474097792,0.2,200,25
"200","Oracle",129.391027659462,1,920,25
"201","Lasso",38.2434946609412,0.72,920,26
"202","Ada Lasso",38.6699546190681,0.84,4600,26
"203","Local prior",38.6699546190681,0.84,4600,26
"204","Non local",39.6515745271978,0.82,18400,26
"205","Ada mod",39.1570415023269,0.68,1226,26
"206","Lasso mod",39.5074685407239,0.78,6133,26
"207","Naive",40.2448549946409,0.2,200,26
"208","Oracle",37.5265190048665,1,968,26
"209","Lasso",43.1146320899989,0.78,2044,27
"210","Ada Lasso",44.0207053020997,0.76,6133,27
"211","Local prior",44.0207053020997,0.76,6133,27
"212","Non local",43.9086203778343,0.8,6133,27
"213","Ada mod",43.2355147477458,0.8,2628,27
"214","Lasso mod",43.0845076983046,0.78,2628,27
"215","Naive",47.9189178036234,0.2,200,27
"216","Oracle",42.1024379313629,1,1150,27
"217","Lasso",125.15234543418,0.76,2044,28
"218","Ada Lasso",125.048064977766,0.8,4600,28
"219","Local prior",128.10863872991,0.8,9200,28
"220","Non local",128.226073625454,0.82,18400,28
"221","Ada mod",125.282132409483,0.74,1672,28
"222","Lasso mod",126.367124117977,0.8,9200,28
"223","Naive",132.900630188345,0.2,200,28
"224","Oracle",120.212814344142,1,968,28
"225","Lasso",252.478828789303,0.8,4600,29
"226","Ada Lasso",252.126909845996,0.82,18400,29
"227","Local prior",252.126909845996,0.82,18400,29
"228","Non local",252.126909845996,0.82,18400,29
"229","Ada mod",252.478828789303,0.8,4600,29
"230","Lasso mod",252.157457378872,0.78,6133,29
"231","Naive",270.241400530976,0.2,200,29
"232","Oracle",245.456716827753,1,920,29
"233","Lasso",82.1984110266857,0.84,1533,30
"234","Ada Lasso",83.6084783803291,0.8,1840,30
"235","Local prior",82.7259192045445,0.84,1314,30
"236","Non local",85.7139106196645,0.78,6133,30
"237","Ada mod",82.1984110266857,0.84,1533,30
"238","Lasso mod",83.0049154829126,0.84,4600,30
"239","Naive",95.9985053979034,0.2,200,30
"240","Oracle",79.8945087789083,1,1226,30
"241","Lasso",97.7102510017148,0.7,968,31
"242","Ada Lasso",97.1267871957975,0.76,2044,31
"243","Local prior",98.0761634304399,0.74,2628,31
"244","Non local",101.98442163131,0.8,Inf,31
"245","Ada mod",97.08729726885,0.72,1150,31
"246","Lasso mod",97.3319109177981,0.76,1840,31
"247","Naive",109.04758124466,0.2,200,31
"248","Oracle",96.143690825184,1,1022,31
"249","Lasso",52.1578889441841,0.82,4600,32
"250","Ada Lasso",51.9169567317541,0.8,3066,32
"251","Local prior",52.1653745247711,0.84,9200,32
"252","Non local",51.9514799303378,0.82,18400,32
"253","Ada mod",54.2382227109993,0.7,1672,32
"254","Lasso mod",51.9520436992575,0.78,3680,32
"255","Naive",59.4244054789067,0.2,200,32
"256","Oracle",51.1129253212227,1,1226,32
"257","Lasso",181.447938476941,0.72,681,33
"258","Ada Lasso",185.678084698723,0.76,1082,33
"259","Local prior",194.012797674988,0.86,3680,33
"260","Non local",197.834704434563,0.82,9200,33
"261","Ada mod",181.623728792989,0.76,836,33
"262","Lasso mod",181.26964518954,0.76,800,33
"263","Naive",207.506266103892,0.2,200,33
"264","Oracle",180.961136721536,1,1082,33
"265","Lasso",102.883567214175,0.64,707,34
"266","Ada Lasso",105.903838676159,0.82,9200,34
"267","Local prior",104.145231185054,0.82,2300,34
"268","Non local",105.903838676159,0.82,9200,34
"269","Ada mod",102.952080982472,0.7,2628,34
"270","Lasso mod",107.087456885438,0.8,Inf,34
"271","Naive",110.105200874799,0.2,200,34
"272","Oracle",98.0387354502308,1,876,34
"273","Lasso",134.246586223852,0.82,3680,35
"274","Ada Lasso",132.683465369245,0.78,2628,35
"275","Local prior",133.318239677425,0.84,6133,35
"276","Non local",136.773870559648,0.8,Inf,35
"277","Ada mod",132.719578229954,0.8,3066,35
"278","Lasso mod",134.471326974186,0.82,18400,35
"279","Naive",149.46185261627,0.2,200,35
"280","Oracle",131.327945158935,1,1082,35
"281","Lasso",80.1325227265703,0.76,2628,36
"282","Ada Lasso",81.939205672852,0.8,Inf,36
"283","Local prior",80.3850174377992,0.78,9200,36
"284","Non local",81.939205672852,0.8,Inf,36
"285","Ada mod",81.939205672852,0.8,Inf,36
"286","Lasso mod",81.939205672852,0.8,Inf,36
"287","Naive",88.3240578205146,0.2,200,36
"288","Oracle",77.5851107878661,1,1082,36
"289","Lasso",148.774146860796,0.84,2628,37
"290","Ada Lasso",153.414637493839,0.82,9200,37
"291","Local prior",153.414637493839,0.82,9200,37
"292","Non local",160.622453631002,0.8,Inf,37
"293","Ada mod",149.608772017696,0.8,3680,37
"294","Lasso mod",148.600306713796,0.82,2300,37
"295","Naive",162.261718372282,0.2,200,37
"296","Oracle",142.816799838146,1,1150,37
"297","Lasso",162.560160069143,0.7,1226,38
"298","Ada Lasso",172.74087227281,0.78,18400,38
"299","Local prior",170.224278983735,0.78,3066,38
"300","Non local",173.195830971277,0.8,Inf,38
"301","Ada mod",165.42848057872,0.72,3680,38
"302","Lasso mod",165.162289200421,0.72,4600,38
"303","Naive",191.471512965401,0.2,200,38
"304","Oracle",157.921753954766,1,1022,38
"305","Lasso",217.179789016157,0.8,Inf,39
"306","Ada Lasso",208.05240784028,0.8,2628,39
"307","Local prior",212.724901626822,0.78,18400,39
"308","Non local",217.179789016157,0.8,Inf,39
"309","Ada mod",217.179789016157,0.8,Inf,39
"310","Lasso mod",203.171787394534,0.8,3066,39
"311","Naive",231.483614612155,0.2,200,39
"312","Oracle",201.158968334239,1,1082,39
"313","Lasso",42.2722682324843,0.74,1533,40
"314","Ada Lasso",42.2235577056772,0.8,2628,40
"315","Local prior",42.4804180524051,0.84,6133,40
"316","Non local",42.6641783844957,0.8,6133,40
"317","Ada mod",42.3895250638857,0.76,1840,40
"318","Lasso mod",42.5791660998951,0.84,9200,40
"319","Naive",48.097667890292,0.2,200,40
"320","Oracle",41.2240777902162,1,1022,40
"321","Lasso",173.285340351794,0.8,2628,41
"322","Ada Lasso",182.269923905047,0.78,18400,41
"323","Local prior",182.269923905047,0.78,18400,41
"324","Non local",183.871933956755,0.8,Inf,41
"325","Ada mod",173.285340351794,0.8,2628,41
"326","Lasso mod",182.269923905047,0.78,18400,41
"327","Naive",190.440790355868,0.2,200,41
"328","Oracle",166.9350506648,1,968,41
"329","Lasso",131.5496383303,0.76,4600,42
"330","Ada Lasso",132.684089707352,0.78,6133,42
"331","Local prior",132.684089707352,0.78,6133,42
"332","Non local",132.684089707352,0.78,6133,42
"333","Ada mod",135.103058930889,0.76,6133,42
"334","Lasso mod",130.580940613039,0.64,1533,42
"335","Naive",139.323524590041,0.2,200,42
"336","Oracle",126.835549540539,1,1022,42
"337","Lasso",124.901423533604,0.82,6133,43
"338","Ada Lasso",126.866272953491,0.8,Inf,43
"339","Local prior",124.901423533604,0.82,6133,43
"340","Non local",126.866272953491,0.8,Inf,43
"341","Ada mod",126.866272953491,0.8,Inf,43
"342","Lasso mod",121.53304267693,0.78,1226,43
"343","Naive",135.071345950108,0.2,200,43
"344","Oracle",116.551305009278,1,968,43
"345","Lasso",51.7727705545494,0.86,2300,44
"346","Ada Lasso",55.0151941732141,0.8,Inf,44
"347","Local prior",52.6807804155093,0.84,4600,44
"348","Non local",55.0151941732141,0.8,Inf,44
"349","Ada mod",52.3882037538838,0.84,3680,44
"350","Lasso mod",55.0151941732141,0.8,Inf,44
"351","Naive",56.4948330130609,0.2,200,44
"352","Oracle",49.940588763873,1,1226,44
"353","Lasso",67.9313525816992,0.86,3066,45
"354","Ada Lasso",67.9964859244714,0.84,6133,45
"355","Local prior",67.9964859244714,0.84,6133,45
"356","Non local",67.8233150271079,0.82,9200,45
"357","Ada mod",67.9313525816992,0.86,3066,45
"358","Lasso mod",68.1089545229767,0.82,4600,45
"359","Naive",80.7626249584912,0.2,200,45
"360","Oracle",67.0686246424001,1,968,45
"361","Lasso",99.356012181878,0.82,9200,46
"362","Ada Lasso",99.356012181878,0.82,9200,46
"363","Local prior",99.356012181878,0.82,9200,46
"364","Non local",104.063031360569,0.8,Inf,46
"365","Ada mod",99.356012181878,0.82,9200,46
"366","Lasso mod",104.063031360569,0.8,Inf,46
"367","Naive",107.454222422801,0.2,200,46
"368","Oracle",96.0406061322451,1,876,46
"369","Lasso",47.8841404579264,0.72,1415,47
"370","Ada Lasso",47.8168293673521,0.78,2044,47
"371","Local prior",48.1714439622444,0.84,4600,47
"372","Non local",52.3023905194073,0.8,Inf,47
"373","Ada mod",47.8168293673521,0.78,2044,47
"374","Lasso mod",52.3023905194073,0.8,Inf,47
"375","Naive",50.340362716452,0.2,200,47
"376","Oracle",45.976054415442,1,968,47
"377","Lasso",92.4457834889481,0.82,1533,48
"378","Ada Lasso",94.930675169333,0.84,6133,48
"379","Local prior",94.5641417219727,0.78,4600,48
"380","Non local",101.58503309222,0.8,Inf,48
"381","Ada mod",99.9505527528908,0.78,9200,48
"382","Lasso mod",94.1135560074838,0.72,1226,48
"383","Naive",110.953266105221,0.2,200,48
"384","Oracle",91.3632270277871,1,920,48
"385","Lasso",68.0135498658951,0.62,575,49
"386","Ada Lasso",67.0897629013812,0.74,836,49
"387","Local prior",67.2194940587379,0.84,3066,49
"388","Non local",67.6103047468701,0.84,6133,49
"389","Ada mod",68.0135498658951,0.62,575,49
"390","Lasso mod",65.6700156737307,0.82,3066,49
"391","Naive",71.5243491950008,0.2,200,49
"392","Oracle",64.1115316602198,1,1150,49
"393","Lasso",158.080560432409,0.76,968,50
"394","Ada Lasso",156.792850987422,0.72,800,50
"395","Local prior",157.837841547532,0.8,2300,50
"396","Non local",160.793812778525,0.8,Inf,50
"397","Ada mod",156.70620330515,0.76,1082,50
"398","Lasso mod",156.462812747535,0.78,6133,50
"399","Naive",182.352585746901,0.2,200,50
"400","Oracle",153.75123066253,1,1150,50
"401","Lasso",29.0219810722672,0.82,2628,51
"402","Ada Lasso",28.9977159845612,0.84,4600,51
"403","Local prior",28.9977159845612,0.84,4600,51
"404","Non local",28.9977159845612,0.84,4600,51
"405","Ada mod",29.4032535372278,0.78,2300,51
"406","Lasso mod",30.2205551626201,0.82,18400,51
"407","Naive",31.7700164839632,0.2,200,51
"408","Oracle",27.1892073656208,1,1082,51
"409","Lasso",92.2619181018622,0.78,766,52
"410","Ada Lasso",92.3694228193713,0.8,3066,52
"411","Local prior",92.7315647273549,0.78,2628,52
"412","Non local",92.3132329108376,0.82,9200,52
"413","Ada mod",98.4287011978397,0.78,6133,52
"414","Lasso mod",94.6465036431448,0.76,1082,52
"415","Naive",102.871285864452,0.2,200,52
"416","Oracle",89.9981995438997,1,1022,52
"417","Lasso",40.8774284675843,0.82,1533,53
"418","Ada Lasso",41.3601921938243,0.84,2044,53
"419","Local prior",41.3864551185014,0.86,3066,53
"420","Non local",42.1470720408076,0.82,18400,53
"421","Ada mod",40.9666663188573,0.8,1672,53
"422","Lasso mod",42.1470720408076,0.82,18400,53
"423","Naive",45.8862064972992,0.2,200,53
"424","Oracle",39.8974219409845,1,1022,53
"425","Lasso",56.1189938836308,0.8,920,54
"426","Ada Lasso",56.3928229018834,0.84,1022,54
"427","Local prior",58.7411657655382,0.78,2628,54
"428","Non local",59.3207652582532,0.82,6133,54
"429","Ada mod",58.8643293252633,0.62,1415,54
"430","Lasso mod",60.1745330396566,0.8,Inf,54
"431","Naive",62.9046957209526,0.2,200,54
"432","Oracle",56.1690894467962,1,800,54
"433","Lasso",114.822063400939,0.74,1226,55
"434","Ada Lasso",116.740488970487,0.8,6133,55
"435","Local prior",116.506082698735,0.82,18400,55
"436","Non local",116.506082698735,0.82,18400,55
"437","Ada mod",113.81366348455,0.78,1840,55
"438","Lasso mod",113.864303806446,0.8,1840,55
"439","Naive",128.265795888679,0.2,200,55
"440","Oracle",110.145077154515,1,1082,55
"441","Lasso",180.731375161628,0.66,766,56
"442","Ada Lasso",180.70437101845,0.82,18400,56
"443","Local prior",180.70437101845,0.82,18400,56
"444","Non local",180.70437101845,0.82,18400,56
"445","Ada mod",180.324932074414,0.8,6133,56
"446","Lasso mod",180.70437101845,0.82,18400,56
"447","Naive",198.19601408304,0.2,200,56
"448","Oracle",175.871353431741,1,968,56
"449","Lasso",79.8052821847627,0.74,1415,57
"450","Ada Lasso",85.3369337167328,0.8,Inf,57
"451","Local prior",81.5781905774828,0.78,6133,57
"452","Non local",85.3369337167328,0.8,Inf,57
"453","Ada mod",80.8216703667377,0.72,1533,57
"454","Lasso mod",85.3369337167328,0.8,Inf,57
"455","Naive",86.0914164140753,0.2,200,57
"456","Oracle",77.9509676356461,1,1022,57
"457","Lasso",99.4561944916356,0.78,1022,58
"458","Ada Lasso",105.87443511705,0.78,1840,58
"459","Local prior",109.093143540643,0.74,2628,58
"460","Non local",105.846176087552,0.82,3066,58
"461","Ada mod",100.705309206012,0.84,2628,58
"462","Lasso mod",103.540701083792,0.8,2628,58
"463","Naive",110.827814104945,0.2,200,58
"464","Oracle",99.9709907258522,1,1022,58
"465","Lasso",95.0077211023105,0.76,1150,59
"466","Ada Lasso",94.1056442110539,0.84,2628,59
"467","Local prior",94.1056442110539,0.84,2628,59
"468","Non local",95.0927550917714,0.78,18400,59
"469","Ada mod",94.5245863412246,0.74,2628,59
"470","Lasso mod",93.8721584929745,0.72,2300,59
"471","Naive",106.876055223187,0.2,200,59
"472","Oracle",91.9160604443771,1,1082,59
"473","Lasso",98.952867758022,0.78,18400,60
"474","Ada Lasso",98.952867758022,0.78,18400,60
"475","Local prior",98.952867758022,0.78,18400,60
"476","Non local",101.184772524137,0.8,Inf,60
"477","Ada mod",96.8008034630006,0.78,4600,60
"478","Lasso mod",96.4934319472696,0.78,6133,60
"479","Naive",105.968738293813,0.2,200,60
"480","Oracle",93.3818550398986,1,1082,60
"481","Lasso",38.1040425075619,0.76,1082,61
"482","Ada Lasso",38.4180579111302,0.78,3066,61
"483","Local prior",38.3576518342884,0.8,6133,61
"484","Non local",38.3670687581128,0.82,9200,61
"485","Ada mod",38.0599473615483,0.74,1226,61
"486","Lasso mod",37.8876889611553,0.78,2044,61
"487","Naive",44.1064161705664,0.2,200,61
"488","Oracle",37.9533090886289,1,1082,61
"489","Lasso",96.3886364731189,0.84,1533,62
"490","Ada Lasso",96.978870354181,0.82,3680,62
"491","Local prior",98.3028011042755,0.84,4600,62
"492","Non local",101.400055243676,0.82,9200,62
"493","Ada mod",97.2301205620346,0.82,3066,62
"494","Lasso mod",96.820124766222,0.74,2044,62
"495","Naive",107.466786822626,0.2,200,62
"496","Oracle",95.124107606683,1,1150,62
"497","Lasso",70.9467854758649,0.72,1840,63
"498","Ada Lasso",70.8384640546138,0.78,3680,63
"499","Local prior",70.5724514095606,0.8,4600,63
"500","Non local",75.0754439848329,0.8,Inf,63
"501","Ada mod",73.9638917500698,0.68,2300,63
"502","Lasso mod",70.7747256859046,0.64,1022,63
"503","Naive",78.4560166460414,0.2,200,63
"504","Oracle",68.7901973950565,1,968,63
"505","Lasso",52.8726039604988,0.82,3066,64
"506","Ada Lasso",53.63152393937,0.84,6133,64
"507","Local prior",53.4755324176834,0.82,18400,64
"508","Non local",54.99475938105,0.8,Inf,64
"509","Ada mod",53.0900807098488,0.82,6133,64
"510","Lasso mod",54.99475938105,0.8,Inf,64
"511","Naive",55.6893034942057,0.2,200,64
"512","Oracle",51.1037576741473,1,1150,64
"513","Lasso",51.8765764313437,0.78,1082,65
"514","Ada Lasso",51.0431931314958,0.82,876,65
"515","Local prior",51.4533141286665,0.82,3680,65
"516","Non local",54.8153156009904,0.8,Inf,65
"517","Ada mod",52.1436191402735,0.74,1533,65
"518","Lasso mod",52.4051384695599,0.72,3066,65
"519","Naive",57.2804127506576,0.2,200,65
"520","Oracle",50.346433063679,1,836,65
"521","Lasso",131.993553509136,0.74,1226,66
"522","Ada Lasso",133.81062854929,0.72,1840,66
"523","Local prior",133.448613394534,0.76,9200,66
"524","Non local",132.573111191816,0.78,18400,66
"525","Ada mod",135.224674807201,0.82,766,66
"526","Lasso mod",132.410028635978,0.8,1415,66
"527","Naive",143.7054666728,0.2,200,66
"528","Oracle",132.920733858646,1,1314,66
"529","Lasso",148.166293302123,0.62,736,67
"530","Ada Lasso",155.917315333275,0.76,4600,67
"531","Local prior",149.420974598623,0.78,3066,67
"532","Non local",160.059625571282,0.8,Inf,67
"533","Ada mod",149.955335254656,0.7,2628,67
"534","Lasso mod",150.986604150329,0.78,3680,67
"535","Naive",163.628326473232,0.2,200,67
"536","Oracle",140.461084801488,1,1150,67
"537","Lasso",52.0763924324057,0.8,Inf,68
"538","Ada Lasso",52.0763924324057,0.8,Inf,68
"539","Local prior",51.3839478355424,0.78,6133,68
"540","Non local",52.0763924324057,0.8,Inf,68
"541","Ada mod",52.0763924324057,0.8,Inf,68
"542","Lasso mod",52.0763924324057,0.8,Inf,68
"543","Naive",55.6838192034979,0.2,200,68
"544","Oracle",48.3495526262097,1,800,68
"545","Lasso",71.6469261190957,0.76,1226,69
"546","Ada Lasso",71.4511353568762,0.8,3066,69
"547","Local prior",72.8558848184816,0.78,4600,69
"548","Non local",73.3668864760123,0.82,18400,69
"549","Ada mod",71.692841105133,0.78,1415,69
"550","Lasso mod",72.9040694054062,0.82,6133,69
"551","Naive",80.7869933221261,0.2,200,69
"552","Oracle",70.0826987086148,1,968,69
"553","Lasso",49.3237635473587,0.8,Inf,70
"554","Ada Lasso",49.3237635473587,0.8,Inf,70
"555","Local prior",49.3237635473587,0.8,Inf,70
"556","Non local",49.3237635473587,0.8,Inf,70
"557","Ada mod",49.3237635473587,0.8,Inf,70
"558","Lasso mod",49.3237635473587,0.8,Inf,70
"559","Naive",53.0622488369208,0.2,200,70
"560","Oracle",45.9542287190775,1,920,70
"561","Lasso",66.8423510100559,0.82,3066,71
"562","Ada Lasso",66.8115044727138,0.84,3680,71
"563","Local prior",66.8115044727138,0.84,3680,71
"564","Non local",70.6438649047851,0.82,6133,71
"565","Ada mod",66.8423510100559,0.82,3066,71
"566","Lasso mod",70.4495185006742,0.78,18400,71
